ID,Ref No ,Future_Mid-point,Baseline_Mid-point,Time slice,Climate scenario,Scenario source,Method,Scale,Crop,Country,Site(location),Region,latitude,longitude,Current Average Temperature (dC)_area_weighted,Current Average Temperature_point_coordinate (dC),Current Annual Precipitation (mm) _area_weighted ,Current Annual Precipitation  (mm) _point_coordinate,Local delta T from 2005,Global delta T from pre-industrial period ,Global delta T from 2005, Annual Precipitation change  from 2005 (mm),Fertiliser,Irrigation,Cultivar,Soil organic matter management,Planting time,Tillage,Others ,Adaptation type,CO2,CO2 ppm,Impact relative to 2005_NAD_%,Impact relative to 2005_NAD_yield,Impact relative to 2005_AD_%,Impact relative to 2005_AD_yield,Adaptation potential_(%),Adaptation potential_actual yield,Reference,doi,Publication year
6230,34,2050,2005,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,United States,NA,North America,37.0902,-95.7129,11.96 ,15.58 ,1108 ,1204 ,2.79 ,2.59 ,1.80 ,-1.83 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,545.35 ,-43.61 ,1.71 ,-34.08 ,2.01 ,9.53 ,0.30 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6249,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Soybean,Argentina,NA,Central and South America,-38.4161,-63.6167,18.43 ,16.02 ,1015 ,505 ,0.66 ,1.83 ,1.04 ,-36.15 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-25.14 ,2.56 ,-21.50 ,2.70 ,3.64 ,0.15 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6250,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,Argentina,NA,Central and South America,-38.4161,-63.6167,18.43 ,16.02 ,1015 ,505 ,1.29 ,2.61 ,1.82 ,30.68 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-37.79 ,2.16 ,-26.31 ,2.55 ,11.48 ,0.39 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6251,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,Argentina,NA,Central and South America,-38.4161,-63.6167,18.43 ,16.02 ,1015 ,505 ,2.79 ,4.12 ,3.33 ,1.46 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-66.31 ,1.20 ,-45.47 ,1.89 ,20.84 ,0.69 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6252,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Soybean,Brazil,NA,Central and South America,-14.235,-51.9253,23.69 ,27.85 ,1662 ,1514 ,0.89 ,1.83 ,1.04 ,3.65 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-45.81 ,1.87 ,-43.40 ,1.95 ,2.40 ,0.08 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6253,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,Brazil,NA,Central and South America,-14.235,-51.9253,23.69 ,27.85 ,1662 ,1514 ,1.98 ,2.61 ,1.82 ,36.89 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-63.56 ,1.39 ,-57.54 ,1.57 ,6.02 ,0.18 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6254,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,Brazil,NA,Central and South America,-14.235,-51.9253,23.69 ,27.85 ,1662 ,1514 ,3.97 ,4.12 ,3.33 ,-17.53 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-85.98 ,0.67 ,-80.17 ,0.87 ,5.81 ,0.20 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6255,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Soybean,China,NA,Asia,35.8617,104.195,11.48 ,7.12 ,798 ,390 ,1.42 ,1.83 ,1.04 ,60.99 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-15.41 ,5.41 ,-11.21 ,5.71 ,4.20 ,0.30 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6256,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,China,NA,Asia,35.8617,104.195,11.48 ,7.12 ,798 ,390 ,2.43 ,2.61 ,1.82 ,119.06 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-25.28 ,4.77 ,-12.78 ,5.57 ,12.50 ,0.80 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6257,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,China,NA,Asia,35.8617,104.195,11.48 ,7.12 ,798 ,390 ,4.55 ,4.12 ,3.33 ,121.25 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-45.66 ,3.35 ,-24.62 ,4.62 ,21.04 ,1.27 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6258,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Soybean,India,NA,Asia,20.5937,78.9629,26.68 ,28.37 ,984 ,1097 ,0.92 ,1.83 ,1.04 ,92.76 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-74.59 ,0.50 ,-73.37 ,0.52 ,1.22 ,0.03 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6259,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,India,NA,Asia,20.5937,78.9629,26.68 ,28.37 ,984 ,1097 ,1.97 ,2.61 ,1.82 ,79.25 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-83.79 ,0.33 ,-81.48 ,0.37 ,2.31 ,0.04 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6260,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,India,NA,Asia,20.5937,78.9629,26.68 ,28.37 ,984 ,1097 ,3.91 ,4.12 ,3.33 ,102.26 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-92.37 ,0.05 ,-92.40 ,0.06 ,-0.02 ,0.01 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6261,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Soybean,Paraguay,NA,Central and South America,-23.4425,-58.4438,22.52 ,24.98 ,1670 ,1180 ,0.65 ,1.83 ,1.04 ,22.28 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-51.11 ,2.03 ,-48.51 ,2.14 ,2.60 ,0.11 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6262,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,Paraguay,NA,Central and South America,-23.4425,-58.4438,22.52 ,24.98 ,1670 ,1180 ,1.78 ,2.61 ,1.82 ,123.44 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-66.90 ,1.49 ,-60.30 ,1.75 ,6.60 ,0.26 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6263,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,Paraguay,NA,Central and South America,-23.4425,-58.4438,22.52 ,24.98 ,1670 ,1180 ,4.05 ,4.12 ,3.33 ,-19.72 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-88.80 ,0.54 ,-79.35 ,0.86 ,9.45 ,0.33 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6264,34,2080,2005,EC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Soybean,United States,NA,North America,37.0902,-95.7129,11.96 ,15.58 ,1108 ,1204 ,1.41 ,1.83 ,1.04 ,6.94 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,431.45 ,-22.76 ,3.34 ,-19.13 ,3.52 ,3.63 ,0.18 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6265,34,2080,2005,EC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,United States,NA,North America,37.0902,-95.7129,11.96 ,15.58 ,1108 ,1204 ,2.73 ,2.61 ,1.82 ,25.93 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,530.65 ,-38.71 ,2.53 ,-28.64 ,2.96 ,10.07 ,0.43 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6266,34,2080,2005,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Soybean,United States,NA,North America,37.0902,-95.7129,11.96 ,15.58 ,1108 ,1204 ,5.02 ,4.12 ,3.33 ,35.42 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,763.40 ,-69.89 ,1.03 ,-58.04 ,1.48 ,11.84 ,0.45 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
6295,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Soybean,Brazil,NA,Central and South America,-14.235004,-51.92528,23.69 ,27.85 ,1662 ,1514 ,0.79 ,1.50 ,0.71 ,10.33 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-12.00 ,,-8.00 ,,4.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6296,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Soybean,United States,NA,North America,37.09024,-95.712891,11.96 ,15.58 ,1108 ,1204 ,1.06 ,1.50 ,0.71 ,15.68 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-20.00 ,,-2.00 ,,18.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6297,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Soybean,Argentina,NA,Central and South America,-38.416097,-63.616672,18.43 ,16.02 ,1015 ,505 ,0.69 ,1.50 ,0.71 ,-0.03 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-12.00 ,,-2.00 ,,10.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6298,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Soybean,China,NA,Asia,35.86166,104.195397,11.48 ,7.12 ,798 ,390 ,0.92 ,1.50 ,0.71 ,40.07 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-12.00 ,,-2.00 ,,10.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6299,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Soybean,India,NA,Asia,20.593684,78.96288,26.68 ,28.37 ,984 ,1097 ,0.80 ,1.50 ,0.71 ,21.77 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-2.00 ,,6.00 ,,8.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6300,42,2025,1975,NF,Others,Others,Aggarwal-DB,Global,Soybean,Paraguay,NA,Central and South America,-23.442503,-58.443832,22.52 ,24.98 ,1670 ,1180 ,0.74 ,1.50 ,0.71 ,7.35 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-12.00 ,,-12.00 ,,0.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6307,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Soybean,Brazil,NA,Central and South America,-14.235004,-51.92528,23.69 ,27.85 ,1662 ,1514 ,1.34 ,2.00 ,1.21 ,-11.75 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-26.92 ,,-16.15 ,,10.77 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6308,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Soybean,United States,NA,North America,37.09024,-95.712891,11.96 ,15.58 ,1108 ,1204 ,1.60 ,2.00 ,1.21 ,10.67 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-26.92 ,,-2.69 ,,24.23 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6309,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Soybean,Argentina,NA,Central and South America,-38.416097,-63.616672,18.43 ,16.02 ,1015 ,505 ,0.81 ,2.00 ,1.21 ,-20.70 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-26.92 ,,-2.69 ,,24.23 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6310,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Soybean,China,NA,Asia,35.86166,104.195397,11.48 ,7.12 ,798 ,390 ,1.11 ,2.00 ,1.21 ,25.58 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-26.92 ,,-2.69 ,,24.23 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6311,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Soybean,India,NA,Asia,20.593684,78.96288,26.68 ,28.37 ,984 ,1097 ,1.33 ,2.00 ,1.21 ,12.58 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-2.69 ,,10.77 ,,13.46 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6312,42,2040,1975,MC,Others,Others,Aggarwal-DB,Global,Soybean,Paraguay,NA,Central and South America,-23.442503,-58.443832,22.52 ,24.98 ,1670 ,1180 ,1.27 ,2.00 ,1.21 ,-1.54 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-26.92 ,,-26.92 ,,0.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6319,42,2080,1975,EC,Others,Others,Aggarwal-DB,Global,Soybean,Brazil,NA,Central and South America,-14.235004,-51.92528,23.69 ,27.85 ,1662 ,1514 ,3.36 ,4.00 ,3.21 ,15.12 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-71.43 ,,-71.43 ,,0.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6320,42,2080,1975,EC,Others,Others,Aggarwal-DB,Global,Soybean,United States,NA,North America,37.09024,-95.712891,11.96 ,15.58 ,1108 ,1204 ,3.88 ,4.00 ,3.21 ,22.13 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-71.43 ,,-21.43 ,,50.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6321,42,2080,1975,EC,Others,Others,Aggarwal-DB,Global,Soybean,Argentina,NA,Central and South America,-38.416097,-63.616672,18.43 ,16.02 ,1015 ,505 ,2.58 ,4.00 ,3.21 ,-3.53 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-71.43 ,,-3.57 ,,67.86 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6322,42,2080,1975,EC,Others,Others,Aggarwal-DB,Global,Soybean,China,NA,Asia,35.86166,104.195397,11.48 ,7.12 ,798 ,390 ,3.35 ,4.00 ,3.21 ,106.23 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-71.43 ,,-10.71 ,,60.71 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6323,42,2080,1975,EC,Others,Others,Aggarwal-DB,Global,Soybean,India,NA,Asia,20.593684,78.96288,26.68 ,28.37 ,984 ,1097 ,3.56 ,4.00 ,3.21 ,95.74 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,10.71 ,,35.71 ,,25.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6324,42,2080,1975,EC,Others,Others,Aggarwal-DB,Global,Soybean,Paraguay,NA,Central and South America,-23.442503,-58.443832,22.52 ,24.98 ,1670 ,1180 ,3.54 ,4.00 ,3.21 ,-19.10 ,No,No,Yes ,No,Yes,No,No,Combined,Yes,532.00 ,-71.43 ,,-71.43 ,,0.00 ,0.00 ,"Rose et al., 2016", 10.1007/s10584-016-1601-9,2016
6335,57,2050,1975,MC,A1B,CMIP3,Aggarwal-DB,Regional (Site-based),Soybean,Argentina,NA,Central and South America,-38.4161,-63.6167,18.43 ,16.02 ,1015 ,505 ,0.80 ,2.18 ,1.39 ,-23.76 ,No,No,Yes,No,Yes,No,No,Combined,Yes,522.00 ,-13.21 ,2.61 ,-12.02 ,2.03 ,1.18 ,-0.58 ,"Deryng et al., 2011",10.1029/2009gb003765,2011
6336,57,2050,1975,MC,B1,CMIP3,Aggarwal-DB,Regional (Site-based),Soybean,Argentina,NA,Central and South America,-38.4161,-63.6167,18.43 ,16.02 ,1015 ,505 ,0.53 ,1.91 ,1.12 ,-11.38 ,No,No,Yes,No,Yes,No,No,Combined,Yes,482.00 ,-4.37 ,2.84 ,-2.10 ,2.54 ,2.28 ,-0.30 ,"Deryng et al., 2011",10.1029/2009gb003765,2011
6339,57,2050,1975,MC,A1B,CMIP3,Aggarwal-DB,Regional (Site-based),Soybean,Brazil,NA,Central and South America,-14.235,-51.9253,23.69 ,27.85 ,1662 ,1514 ,1.21 ,2.18 ,1.39 ,-42.61 ,No,No,Yes,No,Yes,No,No,Combined,Yes,522.00 ,-20.01 ,1.20 ,-17.94 ,1.25 ,2.08 ,0.05 ,"Deryng et al., 2011",10.1029/2009gb003765,2011
6340,57,2050,1975,MC,B1,CMIP3,Aggarwal-DB,Regional (Site-based),Soybean,Brazil,NA,Central and South America,-14.235,-51.9253,23.69 ,27.85 ,1662 ,1514 ,0.86 ,1.91 ,1.12 ,-44.92 ,No,No,Yes,No,Yes,No,No,Combined,Yes,482.00 ,-14.84 ,1.32 ,-12.72 ,1.35 ,2.12 ,0.03 ,"Deryng et al., 2011",10.1029/2009gb003765,2011
6343,57,2050,1975,MC,A1B,CMIP3,Aggarwal-DB,Regional (Site-based),Soybean,China,NA,Asia,35.8617,104.195,11.48 ,7.12 ,798 ,390 ,1.60 ,2.18 ,1.39 ,0.41 ,No,No,Yes,No,Yes,No,No,Combined,Yes,522.00 ,-25.82 ,0.78 ,-4.65 ,1.26 ,21.17 ,0.48 ,"Deryng et al., 2011",10.1029/2009gb003765,2011
6344,57,2050,1975,MC,B1,CMIP3,Aggarwal-DB,Regional (Site-based),Soybean,China,NA,Asia,35.8617,104.195,11.48 ,7.12 ,798 ,390 ,1.06 ,1.91 ,1.12 ,10.04 ,No,No,Yes,No,Yes,No,No,Combined,Yes,482.00 ,-17.57 ,0.95 ,-3.38 ,1.33 ,14.19 ,0.38 ,"Deryng et al., 2011",10.1029/2009gb003765,2011
6347,57,2050,1975,MC,A1B,CMIP3,Aggarwal-DB,Regional (Site-based),Soybean,India,NA,Asia,20.5937,78.9629,26.68 ,28.37 ,984 ,1097 ,1.46 ,2.18 ,1.39 ,3.22 ,No,No,Yes,No,Yes,No,No,Combined,Yes,522.00 ,-17.75 ,0.81 ,-11.01 ,0.90 ,6.74 ,0.09 ,"Deryng et al., 2011",10.1029/2009gb003765,2011
6348,57,2050,1975,MC,B1,CMIP3,Aggarwal-DB,Regional (Site-based),Soybean,India,NA,Asia,20.5937,78.9629,26.68 ,28.37 ,984 ,1097 ,1.06 ,1.91 ,1.12 ,21.89 ,No,No,Yes,No,Yes,No,No,Combined,Yes,482.00 ,-14.75 ,0.89 ,-9.95 ,0.97 ,4.80 ,0.08 ,"Deryng et al., 2011",10.1029/2009gb003765,2011
6351,57,2050,1975,MC,A1B,CMIP3,Aggarwal-DB,Regional (Site-based),Soybean,Paraguay,NA,Central and South America,-23.4425,-58.4438,22.52 ,24.98 ,1670 ,1180 ,1.23 ,2.18 ,1.39 ,-55.84 ,No,No,Yes,No,Yes,No,No,Combined,Yes,522.00 ,-18.16 ,2.16 ,-21.53 ,1.82 ,-3.37 ,-0.35 ,"Deryng et al., 2011",10.1029/2009gb003765,2011
6352,57,2050,1975,MC,B1,CMIP3,Aggarwal-DB,Regional (Site-based),Soybean,Paraguay,NA,Central and South America,-23.4425,-58.4438,22.52 ,24.98 ,1670 ,1180 ,0.75 ,1.91 ,1.12 ,-15.00 ,No,No,Yes,No,Yes,No,No,Combined,Yes,482.00 ,-12.00 ,2.40 ,-13.55 ,2.22 ,-1.56 ,-0.17 ,"Deryng et al., 2011",10.1029/2009gb003765,2011
6355,57,2050,1975,MC,A1B,CMIP3,Aggarwal-DB,Regional (Site-based),Soybean,United States,NA,North America,37.0902,-95.7129,11.96 ,15.58 ,1108 ,1204 ,1.52 ,2.18 ,1.39 ,23.53 ,No,No,Yes,No,Yes,No,No,Combined,Yes,522.00 ,-21.15 ,1.16 ,-7.00 ,1.52 ,14.15 ,0.35 ,"Deryng et al., 2011",10.1029/2009gb003765,2011
6356,57,2050,1975,MC,B1,CMIP3,Aggarwal-DB,Regional (Site-based),Soybean,United States,NA,North America,37.0902,-95.7129,11.96 ,15.58 ,1108 ,1204 ,1.08 ,1.91 ,1.12 ,13.33 ,No,No,Yes,No,Yes,No,No,Combined,Yes,482.00 ,-14.85 ,1.37 ,-4.66 ,1.65 ,10.20 ,0.29 ,"Deryng et al., 2011",10.1029/2009gb003765,2011
6413,153,2024,1994,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,0.95 ,1.43 ,0.64 ,40.16 ,No,No,Yes,No,No,No,No,Cultivar,Yes,428.20 ,-0.38 ,3.30 ,1.08 ,4.40 ,1.46 ,1.10 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6414,153,2024,1994,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,0.95 ,1.43 ,0.64 ,40.16 ,Yes,No,Yes,No,No,No,No,Combined,Yes,428.20 ,-0.38 ,3.30 ,1.08 ,6.10 ,1.46 ,2.80 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6416,153,2024,1994,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,0.95 ,1.43 ,0.64 ,40.16 ,Yes,No,No,No,No,No,No,Fertiliser,Yes,428.20 ,-0.38 ,3.30 ,2.53 ,5.00 ,2.91 ,1.70 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6417,153,2024,1994,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,0.95 ,1.43 ,0.64 ,40.16 ,No,No,Yes,No,No,No,No,Cultivar,Yes,428.20 ,-0.38 ,3.30 ,0.25 ,3.70 ,0.63 ,0.40 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6418,153,2024,1994,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,0.95 ,1.43 ,0.64 ,40.16 ,Yes,No,Yes,No,No,No,No,Combined,Yes,428.20 ,-0.38 ,3.30 ,-0.13 ,5.60 ,0.25 ,2.30 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6419,153,2054,1994,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,1.88 ,2.54 ,1.75 ,115.55 ,No,No,Yes,No,No,No,No,Cultivar,Yes,564.31 ,0.25 ,3.30 ,3.51 ,4.50 ,3.27 ,1.20 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6420,153,2054,1994,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,1.88 ,2.54 ,1.75 ,115.55 ,Yes,No,Yes,No,No,No,No,Combined,Yes,564.31 ,0.25 ,3.30 ,2.78 ,6.20 ,2.53 ,2.90 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6422,153,2054,1994,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,1.88 ,2.54 ,1.75 ,115.55 ,Yes,No,No,No,No,No,No,Fertiliser,Yes,564.31 ,0.25 ,3.30 ,7.43 ,5.20 ,7.19 ,1.90 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6423,153,2054,1994,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,1.88 ,2.54 ,1.75 ,115.55 ,No,No,Yes,No,No,No,No,Cultivar,Yes,564.31 ,0.25 ,3.30 ,0.90 ,3.70 ,0.65 ,0.40 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6424,153,2054,1994,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,1.88 ,2.54 ,1.75 ,115.55 ,Yes,No,Yes,No,No,No,No,Combined,Yes,564.31 ,0.25 ,3.30 ,2.86 ,5.90 ,2.61 ,2.60 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6425,153,2084,1994,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,3.19 ,4.01 ,3.22 ,129.09 ,No,No,Yes,No,No,No,No,Cultivar,Yes,792.37 ,-0.35 ,3.30 ,4.13 ,4.60 ,4.48 ,1.30 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6426,153,2084,1994,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,3.19 ,4.01 ,3.22 ,129.09 ,Yes,No,Yes,No,No,No,No,Combined,Yes,792.37 ,-0.35 ,3.30 ,0.35 ,6.10 ,0.70 ,2.80 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6428,153,2084,1994,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,3.19 ,4.01 ,3.22 ,129.09 ,Yes,No,No,No,No,No,No,Fertiliser,Yes,792.37 ,-0.35 ,3.30 ,8.08 ,5.20 ,8.43 ,1.90 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
6429,153,2084,1994,EC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Wheat,Ethiopia,Kulmsa,Africa,8,39.1167,14.62 ,14.62 ,1019 ,1019 ,3.19 ,4.01 ,3.22 ,129.09 ,No,No,Yes,No,No,No,No,Cultivar,Yes,792.37 ,-0.35 ,3.30 ,-1.58 ,3.60 ,-1.23 ,0.30 ,"Araya et al., 2020",10.1007/s10584-019-02627-y,2020
